interactor_A	interactor_B
Q21372	Q09528
Q965X6	Q09528
Q09528	O45666
Q19058	Q19058
Q94261	O17754
Q9NES7	Q9XVB1
Q19162	Q19082
O01803	Q19082
P46563	P46563
Q19101	Q19088
P91503	P46563
Q17746	Q19088
Q8I093	Q19088
Q19360	Q19088
O45521	Q19088
Q17688	P91216
Q21412	O17624
O45137	Q19185
Q21319	Q9TYS8
O62444	Q19185
O01839	G5EFV8
Q09501	G5EFV8
Q9XUQ4	Q9TYS8
P32743	G5EFV8
O61975	G5EFV8
Q20742	G5EFV8
Q22227	G5EFV8
Q22544	G5EFV8
P91820	G5EFV8
P34574	G5EFV8
Q9N575	G5EFV8
Q94261	Q19202
Q21746	Q19202
O45865	Q27531
EBI-319024	Q22949
P30632	Q19202
Q21432	Q22950
P40614	Q22950
P19626	Q22950
Q9U348	Q19211
Q19211	Q22436
P34766	Q19211
Q10941	Q9XVA3
O02056	Q9XVA3
Q9U1S2	Q19211
O45313	Q9XVA3
O02639	Q9XVA3
G5EE85	Q9XVA3
P34691	P34709
EBI-6772991	Q09534
EBI-6773023	Q22227
Q22289	EBI-6773050
EBI-6773034	Q22292
EBI-6773071	G5EC77
Q17589	EBI-6773082
EBI-322394	EBI-6773100
EBI-6773123	Q18248
EBI-6773136	Q18533
EBI-6773154	Q18605
O44719	EBI-6773172
EBI-6773190	Q19291
EBI-6773213	O62159
G5EDS1	EBI-6773231
P53547	EBI-6773244
Q20257	EBI-6773267
Q95QD7	EBI-6773280
EBI-6773298	G5ED85
Q09602	EBI-6773316
Q09604	EBI-6773334
EBI-6773352	Q22227
Q22292	EBI-6773375
Q22289	EBI-6773393
EBI-6773411	Q22811
Q9XWN9	EBI-6773429
EBI-6773447	P91544
Q9GYG1	EBI-6773465
H2KY91	EBI-6773478
EBI-6773496	EBI-322394
EBI-6773514	Q18248
P34766	EBI-6773532
Q18533	EBI-6773550
Q18605	EBI-6773568
EBI-6773586	Q18694
Q19291	EBI-6773604
EBI-6773622	P53547
G5EDE1	EBI-6773640
EBI-6773658	G5EBS8
EBI-6773676	Q09604
EBI-6773694	Q22227
EBI-6773712	Q9XW88
P91544	EBI-6773730
EBI-6773748	H2KY91
O17208	EBI-6773770
EBI-6773791	A3FPJ2
P34684	EBI-6773803
EBI-6773837	P10038
EBI-6773825	P17486
EBI-6773854	O45080
Q93246	EBI-6773871
EBI-322394	EBI-6773893
EBI-6773910	Q18248
Q18273	EBI-6773927
Q22910	EBI-6773939
EBI-6773961	Q22909
EBI-6773978	Q18533
EBI-6773990	Q18605
P09088	EBI-6774007
G5EFF4	EBI-6774046
EBI-6774024	G5EDS1
EBI-6774063	P53547
O16218	EBI-6774080
Q19720	EBI-6774097
EBI-6774109	P29506
Q19937	EBI-6774131
EBI-6774148	Q20257
EBI-6774165	P20271
Q18711	EBI-6774177
EBI-6774194	P34450
EBI-6774211	G5EBS8
P20268	EBI-6774228
EBI-6774267	G5EGE2
EBI-6774245	Q93899
EBI-6774284	G5ED85
EBI-6774301	Q09602
Q09604	EBI-6774313
EBI-6774347	Q22292
EBI-6774330	Q22227
EBI-6774364	Q22289
EBI-6774381	P91829
Q22812	EBI-6774398
O02336	EBI-6774415
P41935	EBI-6774437
EBI-6774449	P56407
EBI-6774471	Q9XW88
EBI-6774483	P91544
EBI-6774505	P20154
G5EEA1	EBI-6774517
EBI-6774534	Q94398
EBI-6774556	O16537
EBI-322394	EBI-6774568
Q93356	EBI-6774585
P34766	EBI-6774607
EBI-6774619	Q18605
EBI-6774641	G5EC89
EBI-6774653	Q09534
EBI-6774670	G5EDS1
EBI-6774687	G5EFY7
Q20257	EBI-6774704
EBI-6774726	G5EDE1
EBI-6774738	Q95QD7
EBI-6774755	Q09409
EBI-6774789	Q22227
EBI-6774772	G5EGQ5
Q22292	EBI-6774811
EBI-6774823	Q22289
EBI-6774840	P41933
EBI-6774862	P90971
EBI-6774874	Q22829
EBI-6774891	Q9U2Z0
EBI-6774908	Q9N352
P91544	EBI-6774925
EBI-6774942	Q9GYG1
Q9N4L2	EBI-6774959
EBI-6774981	H2KY91
O16537	EBI-6774998
EBI-6775015	EBI-322394
EBI-6775032	Q18248
EBI-6775049	Q22910
EBI-6775066	Q18533
EBI-6775083	Q18605
O44719	EBI-6775100
EBI-6775117	P41829
EBI-6775134	P09088
Q19291	EBI-6775146
G5EDS1	EBI-6775168
P53547	EBI-6775185
EBI-6775202	P41779
Q20237	EBI-6775219
P20271	EBI-6775236
G5EBS8	EBI-6775248
Q95QD7	EBI-6775270
EBI-6775287	G5ED85
EBI-6775299	Q09602
Q09604	EBI-6775316
EBI-6775333	G5EGQ7
G5EGQ5	EBI-6775355
Q22227	EBI-6775372
Q22289	EBI-6775389
EBI-6775401	P56407
P91544	EBI-6775423
Q9GYG1	EBI-6775452
P20154	EBI-6775440
EBI-6775474	Q86PJ4
EBI-6775491	EBI-322394
Q18248	EBI-6775508
EBI-6775525	Q18605
EBI-6775542	Q19291
Q27355	EBI-6775559
EBI-6775593	Q9U3F4
EBI-6775576	Q20201
EBI-6775610	Q65ZG6
G5EBS8	EBI-6775627
EBI-6775644	Q95QD7
EBI-6775665	Q21305
G5ED85	EBI-6775682
EBI-6775699	Q21970
Q22227	EBI-6775716
EBI-6775750	Q9XWZ9
P34708	EBI-6775733
EBI-6775762	Q9NAG7
Q9NA51	EBI-6775784
EBI-6775801	P91544
EBI-6775818	P20154
EBI-6775835	Q23458
Q19291	EBI-6775852
EBI-6775865	Q22227
Q22289	EBI-6775883
O16537	EBI-6775901
EBI-6775917	Q21006
Q22227	EBI-6775938
EBI-6775949	Q22292
EBI-6775965	Q22289
O44719	EBI-6775986
EBI-6775998	Q9N5S3
EBI-6776015	O02273
Q22227	EBI-6776032
EBI-6776071	Q22289
EBI-6776049	Q22292
EBI-6776083	O02336
EBI-322394	EBI-6776105
EBI-6776121	G5EFY7
EBI-6776137	Q09565
EBI-6776153	Q95QD7
EBI-6776169	Q22227
EBI-6776185	Q22292
Q22289	EBI-6776201
EBI-6776217	Q9NAJ3
EBI-6776233	G5EEL3
P91544	EBI-6776249
EBI-322394	EBI-6776265
Q19291	EBI-6776277
Q8MXK0	EBI-6776294
Q95QD7	EBI-6776311
Q22292	EBI-6776328
EBI-6776345	Q22289
Q22811	EBI-6776362
O01996	EBI-6776384
EBI-6776396	P91544
EBI-6776418	Q18533
Q09565	EBI-6776435
P34450	EBI-6776452
Q09604	EBI-6776469
Q22227	EBI-6776486
EBI-6776503	P91544
EBI-6776520	Q9GYG1
EBI-6776537	Q22289
EBI-6776553	Q86PJ4
P10038	EBI-6776587
P34684	EBI-6776570
EBI-6776604	O45080
EBI-6776621	Q18533
EBI-6776638	O44719
EBI-6776655	G5EDS1
O16218	EBI-6776672
EBI-6776684	Q19807
Q20257	EBI-6776706
Q09565	EBI-6776723
EBI-6776740	Q9N5S3
EBI-6776757	O02273
P34450	EBI-6776774
G5EBS8	EBI-6776791
O45666	EBI-6776808
EBI-6776825	Q21777
EBI-6776842	Q09602
Q09604	EBI-6776854
EBI-6776876	Q22227
EBI-6776888	Q22292
EBI-6776910	Q22289
EBI-6776927	Q9TZ37
Q22812	EBI-6776939
EBI-6776956	G5EC77
Q965W2	EBI-6776978
EBI-6776990	O18251
P56407	EBI-6777007
EBI-6777029	P91544
EBI-6777046	Q9GYG1
P41934	EBI-6777063
EBI-6777075	H2KY91
EBI-6777092	Q09262
EBI-6777114	Q18533
O16218	EBI-6777126
EBI-6777148	G5EBS8
EBI-6777165	Q21006
P20268	EBI-6777177
EBI-6777194	Q21187
EBI-6777211	Q09604
EBI-6777228	Q22292
Q22289	EBI-6777245
Q22812	EBI-6777262
Q965W2	EBI-6777279
G5EEL3	EBI-6777296
Q17589	EBI-6777313
EBI-6777330	G5ED14
EBI-6777347	Q86PJ4
O16537	EBI-6777364
EBI-322394	EBI-6777381
Q18212	EBI-6777398
EBI-6777415	P34766
EBI-6777432	Q18605
EBI-6777449	P41829
EBI-6777466	Q18909
P09088	EBI-6777483
EBI-6777500	Q09534
G5EDS1	EBI-6777517
G5EFY7	EBI-6777534
Q20257	EBI-6777551
G5EBS8	EBI-6777568
EBI-6777585	Q95QD7
G5ED85	EBI-6777602
Q09604	EBI-6777619
G5EGQ5	EBI-6777636
EBI-6777653	Q22227
EBI-6777670	Q22292
Q22289	EBI-6777687
EBI-6777704	Q22811
EBI-6777721	P90971
EBI-6777738	Q22829
EBI-6777755	G5EC77
H2L0N3	EBI-6777772
P56407	EBI-6777793
EBI-6777810	Q9NA51
Q9XW88	EBI-6777827
EBI-6777844	P91544
EBI-6777861	Q9GYG1
O17933	EBI-6777883
P41933	EBI-6777900
EBI-6777917	P17486
EBI-6777934	P10038
EBI-6777951	Q17905
EBI-6777968	O16537
EBI-6777985	EBI-322394
EBI-6778002	O76828
EBI-6778019	Q18533
EBI-6778036	Q18605
EBI-6778053	P53547
EBI-6778070	Q19496
EBI-6778087	P91855
Q20097	EBI-6778104
EBI-6778121	G5EFY7
Q20257	EBI-6778138
Q09565	EBI-6778155
EBI-6778172	Q8MXK0
Q09585	EBI-6778189
EBI-6778206	Q09587
EBI-6778223	Q9GTD4
G5EBR5	EBI-6778240
EBI-6778261	Q21700
EBI-6778278	Q21701
Q09604	EBI-6778295
Q22227	EBI-6778307
EBI-6778329	H2KYJ8
EBI-6778346	Q95QB3
H2L0L6	EBI-6778363
Q27521	EBI-6778380
H2KZM4	EBI-6778397
O18141	EBI-6778414
EBI-6778431	Q9U2Z0
EBI-6778448	Q965W2
Q95Y07	EBI-6778465
EBI-6778482	Q966B8
G5EEL3	EBI-6778499
EBI-6778516	O45291
EBI-6778533	P91544
Q9GYG1	EBI-6778550
EBI-6778567	Q23294
Q5H9N3	EBI-6778584
G5ED47	EBI-6778605
O44577	EBI-6778622
Q9N4L2	EBI-6778634
EBI-6778651	Q22910
EBI-6778668	G5EBS8
EBI-6778685	Q95QD7
EBI-6778702	H2KY91
Q17589	EBI-6778719
Q86PJ4	EBI-6778736
P34684	EBI-6778758
EBI-6778770	P10038
EBI-6778787	O16537
EBI-322394	EBI-6778804
EBI-6778821	Q18248
EBI-6778843	P13528
EBI-6778855	Q18533
EBI-6778877	Q18605
O44719	EBI-6778889
EBI-6778906	Q7JNM3
EBI-6778923	Q18694
EBI-6778940	P41829
P09088	EBI-6778962
Q09534	EBI-6778974
EBI-6778991	Q19291
O62159	EBI-6779008
G5EDS1	EBI-6779025
G5EFF4	EBI-6779042
P53547	EBI-6779059
Q19720	EBI-6779076
Q19807	EBI-6779098
G5EFY7	EBI-6779115
Q20237	EBI-6779127
Q20257	EBI-6779144
EBI-6779166	Q9U3F4
G5EDE1	EBI-6779178
Q9N5S3	EBI-6779200
O02273	EBI-6779217
Q20765	EBI-6779233
EBI-6779255	G5EBS8
EBI-6779267	Q95QD7
EBI-6779284	Q21187
Q09585	EBI-6779306
G5ED85	EBI-6779323
EBI-6779340	Q09604
G5EGQ5	EBI-6779352
Q22227	EBI-6779369
Q22292	EBI-6779386
Q22289	EBI-6779403
H2KYJ8	EBI-6779420
EBI-6779437	Q9TXN8
EBI-6779459	Q22811
EBI-6779471	Q22812
EBI-6779488	Q22829
EBI-6779510	Q9BHL4
Q95Y07	EBI-6779522
EBI-6779539	Q9XWN9
EBI-6779556	P34708
EBI-6779578	Q9NAG7
Q9N352	EBI-6779590
EBI-6779612	Q9NA51
EBI-6779624	P91544
Q9GYG1	EBI-6779646
EBI-6779663	Q5H9N3
O44577	EBI-6779680
Q95PV6	EBI-6779692
EBI-6779714	Q09436
EBI-6779732	Q86PJ4
EBI-6779745	P17486
EBI-6779763	O16537
EBI-322394	EBI-6779781
Q18533	EBI-6779799
Q18605	EBI-6779817
EBI-6779835	P41829
EBI-6779853	Q19291
G5EFF5	EBI-6779876
P26797	EBI-6779889
G5EBS8	EBI-6779912
G5ED85	EBI-6779930
EBI-6779943	Q09602
Q21970	EBI-6779961
Q22227	EBI-6779984
EBI-6780002	Q22292
EBI-6780020	Q22289
EBI-6780038	Q9U1X3
EBI-6780051	Q9NA51
EBI-6780069	Q9XW88
EBI-6780092	P91544
EBI-6780110	Q9GYG1
H2KY91	EBI-6780128
Q86PJ4	EBI-6780146
P10038	EBI-6780159
EBI-6780182	O16537
EBI-6780200	EBI-322394
EBI-6780213	Q22910
Q22909	EBI-6780231
EBI-6780254	G5EEJ1
EBI-6780272	Q18533
EBI-6780290	Q18605
EBI-6780308	Q18909
Q09534	EBI-6780321
O62159	EBI-6780339
G5EDS1	EBI-6780357
EBI-6780380	P53547
EBI-6780393	Q19720
EBI-6780416	G5ED66
G5EFY7	EBI-6780429
P20271	EBI-6780447
G5EBS8	EBI-6780470
EBI-6780488	G5EG35
Q95QD7	EBI-6780506
EBI-6780519	G5ED85
Q09602	EBI-6780542
EBI-6780560	Q09604
EBI-6780578	H2L008
O17013	EBI-6780591
EBI-6780609	Q22227
Q22812	EBI-6780627
G5EC77	EBI-6780650
Q9XWN9	EBI-6780668
EBI-6780686	H2L0N3
G5EFT5	EBI-6780704
EBI-6780721	P91544
P20154	EBI-6780744
EBI-6780762	P17486
EBI-6780779	EBI-322394
EBI-6780791	Q22910
Q22909	EBI-6780808
Q18533	EBI-6780825
G5EDS1	EBI-6780847
EBI-6780859	P53547
Q20257	EBI-6780881
Q95QD7	EBI-6780898
P34489	EBI-6780910
G5EGE2	EBI-6780927
Q09602	EBI-6780944
Q09604	EBI-6780961
EBI-6780978	Q22227
EBI-6780995	Q09262
Q09555	EBI-6781016
EBI-6781027	Q20257
Q22227	EBI-6781048
Q22292	EBI-6781064
EBI-6781075	Q22289
EBI-6781096	Q9TXN8
Q22811	EBI-6781112
EBI-6781123	Q9U2C9
EBI-6781139	Q9BKZ8
EBI-6781155	EBI-322394
EBI-6781176	G5EEJ1
EBI-6781187	Q19291
G5EDS1	EBI-6781203
P53547	EBI-6781219
EBI-6781235	P29506
EBI-6781251	P20271
G5EBS8	EBI-6781267
EBI-6781283	Q95QD7
EBI-6781299	Q09604
EBI-6781315	Q9U2Z0
EBI-6781331	Q9XWN9
P56407	EBI-6781347
Q94398	EBI-6781363
EBI-6781379	G5EBS8
EBI-6781400	EBI-322394
Q19155	EBI-6781421
Q09534	EBI-6781438
Q27355	EBI-6781455
EBI-6781472	G5EFY7
EBI-6781489	Q20257
G5EDE1	EBI-6781506
EBI-6781523	Q21006
Q95QD7	EBI-6781540
Q22227	EBI-6781552
EBI-6781574	Q9TXN8
EBI-6781591	P91544
Q9GYG1	EBI-6781608
EBI-6781620	P52906
EBI-6781643	G5EC89
Q9U2Z0	EBI-6781656
EBI-6781674	P34684
EBI-6781696	P53547
Q09604	EBI-6781708
EBI-6781725	Q19291
EBI-6781747	Q19291
EBI-6781764	G5EDS1
EBI-6781776	Q9NA51
EBI-6781798	O45987
Q17589	EBI-6781810
Q09534	EBI-6781827
G5EDS1	EBI-6781844
Q19496	EBI-6781866
Q19720	EBI-6781878
G5EFY7	EBI-6781895
EBI-6781912	Q20257
Q09565	EBI-6781929
EBI-6781946	Q95QD7
O17933	EBI-6781963
G5EBR5	EBI-6781985
Q21700	EBI-6782002
G5EGQ5	EBI-6782014
Q22227	EBI-6782031
Q22292	EBI-6782048
Q22289	EBI-6782070
EBI-6782082	H2KYJ8
EBI-6782099	H2L0L6
Q27521	EBI-6782116
Q22812	EBI-6782133
EBI-6782150	G5EC77
EBI-6782167	Q965W2
EBI-6782189	G5EEL3
EBI-6782201	Q9N352
P91544	EBI-6782218
EBI-6782235	Q9GYG1
EBI-6782257	G5ED47
P41934	EBI-6782274
G5EDS1	EBI-6782286
EBI-6782303	G5EFF4
Q22289	EBI-6782320
Q9U2Z0	EBI-6782337
EBI-6782354	O18251
EBI-6782371	P91544
Q9N4L2	EBI-6782388
EBI-6782405	P26797
EBI-6782421	Q22289
EBI-6782442	O16537
EBI-6782453	EBI-322394
EBI-6782469	Q18225
EBI-6782485	Q18605
EBI-6782506	G5EC89
EBI-6782522	P09088
Q09534	EBI-6782538
EBI-6782554	G5EDS1
EBI-6782565	G5EFF4
EBI-6782586	G5EFY7
Q20257	EBI-6782597
EBI-6782618	P20271
EBI-6782634	Q95QD7
P20268	EBI-6782650
G5ED85	EBI-6782666
EBI-6782682	Q09604
G5EGQ5	EBI-6782698
EBI-6782714	Q22227
EBI-6782725	Q22510
Q9TZ37	EBI-6782746
EBI-6782762	Q9XWZ9
EBI-6782773	O18251
EBI-6782794	P91544
P20154	EBI-6782810
Q9GYG1	EBI-6782826
EBI-6782842	P41934
Q17589	EBI-6782853
Q17905	EBI-6782870
O16537	EBI-6782892
EBI-6782904	EBI-322394
EBI-6782921	Q18533
EBI-6782943	Q18605
G5EFY7	EBI-6782955
EBI-6782972	Q20257
Q09565	EBI-6782989
EBI-6783011	Q95QD7
Q09585	EBI-6783023
EBI-6783040	G5ED85
G5EGQ5	EBI-6783062
EBI-6783079	Q22227
Q22289	EBI-6783091
EBI-6783108	H2KYJ8
Q27521	EBI-6783130
EBI-6783142	G5EC77
EBI-6783159	Q965W2
EBI-6783176	Q95Y07
EBI-6783193	G5EEL3
EBI-6783210	Q9N352
P91544	EBI-6783227
EBI-6783244	Q9GYG1
EBI-6783261	G5ED47
EBI-6783278	Q22227
O16537	EBI-6783294
O17646	EBI-6783315
EBI-6783331	P09088
EBI-6783342	Q8MXK0
Q95QD7	EBI-6783363
EBI-6783379	Q22289
EBI-6783390	Q23175
Q9XVD5	EBI-6783411
G5EBR5	EBI-6783429
EBI-6783447	Q22227
EBI-6783460	Q22292
EBI-6783478	Q22289
Q9XWN9	EBI-6783501
Q9U2C9	EBI-6783514
EBI-6783537	Q18533
O62159	EBI-6783550
P53547	EBI-6783568
EBI-6783586	P20271
G5EBS8	EBI-6783609
Q09602	EBI-6783622
Q09604	EBI-6783645
P91544	EBI-6783663
EBI-6783676	EBI-322394
EBI-6783698	Q18533
EBI-6783715	Q18605
EBI-6783727	Q18694
Q19291	EBI-6783749
EBI-6783766	Q8MXK0
G5EDE1	EBI-6783783
EBI-6783800	P34450
Q95QD7	EBI-6783817
G5ED85	EBI-6783829
Q09604	EBI-6783851
Q22227	EBI-6783863
EBI-6783885	Q22510
EBI-6783897	Q22829
EBI-6783919	Q9XW88
P91544	EBI-6783936
Q9GYG1	EBI-6783948
G5EFY7	EBI-6783965
EBI-6783988	Q95QD7
EBI-6784001	G5ED85
Q22227	EBI-6784024
P91544	EBI-6784042
EBI-6784055	EBI-322394
EBI-6784072	P91544
EBI-6784094	G5EBS8
Q18533	EBI-6784110
G5EBS8	EBI-6784121
EBI-6784142	G5EGQ5
EBI-6784158	Q22292
EBI-6784174	Q22289
EBI-6784190	EBI-322394
P26797	EBI-6784201
EBI-6784222	Q95QD7
EBI-6784238	Q22227
EBI-6784249	Q86PJ4
O16537	EBI-6784266
EBI-6784283	Q18056
EBI-6784300	EBI-322394
EBI-6784322	G5EEJ1
EBI-6784334	Q18533
Q18605	EBI-6784351
EBI-6784368	G5EC89
EBI-6784385	Q09534
Q19291	EBI-6784402
EBI-6784419	G5EDS1
P29506	EBI-6784441
EBI-6784453	P91855
G5EFY7	EBI-6784470
Q20257	EBI-6784492
EBI-6784504	G5EDE1
P20271	EBI-6784521
Q9N5S3	EBI-6784538
P34450	EBI-6784555
EBI-6784572	G5EBS8
Q95QD7	EBI-6784589
EBI-6784606	G5ED85
EBI-6784623	Q09604
EBI-6784640	G5EGQ5
Q22227	EBI-6784657
EBI-6784674	Q22292
Q22829	EBI-6784691
Q9N352	EBI-6784713
EBI-6784725	Q9XW88
EBI-6784742	P91544
EBI-6784759	P20154
EBI-6784776	Q9GYG1
EBI-6784793	G5EEA1
EBI-6784810	Q5H9N3
EBI-6784827	Q94398
Q23458	EBI-6784844
Q9N4L2	EBI-6784866
EBI-6784878	Q22292
EBI-6784896	G5EFY7
EBI-6784913	Q65ZG6
EBI-6784930	Q9XW26
Q23458	EBI-6784951
Q95QD7	EBI-6784968
EBI-6784985	G5EDL0
EBI-6785001	O01521
O01519	EBI-6785022
EBI-6785033	Q22289
Q18225	EBI-6785049
Q19720	EBI-6785066
Q19787	EBI-6785083
Q22227	EBI-6785104
EBI-6785121	Q22289
Q22812	EBI-6785138
EBI-6785155	Q9XWR1
Q9BKZ8	EBI-6785172
EBI-6785189	Q22292
EBI-6785207	P91829
P91544	EBI-6785225
P10038	EBI-6785243
EBI-322394	EBI-6785264
EBI-6785275	Q22910
EBI-6785291	Q18533
EBI-6785307	Q18605
EBI-6785323	G5EDS1
Q19720	EBI-6785339
EBI-6785360	Q20257
EBI-6785371	P20271
G5EBS8	EBI-6785392
P20268	EBI-6785408
EBI-6785419	G5EGE2
Q09604	EBI-6785435
EBI-6785451	Q22227
EBI-6785467	P56407
Q9XW88	EBI-6785483
P91544	EBI-6785499
P20154	EBI-6785515
Q94398	EBI-6785531
EBI-6785552	G5EEJ1
EBI-6785564	Q18533
Q18694	EBI-6785581
Q9XWN9	EBI-6785598
EBI-6785615	P56407
EBI-6785632	Q18056
Q09262	EBI-6785650
Q27355	EBI-6785668
Q20257	EBI-6785686
EBI-6785704	Q18711
P34450	EBI-6785722
Q21305	EBI-6785740
EBI-6785758	Q22227
Q27521	EBI-6785776
Q965W2	EBI-6785794
EBI-6785812	Q22292
EBI-6785833	P17486
P10038	EBI-6785849
Q18273	EBI-6785860
EBI-6785881	Q18533
EBI-6785897	Q19291
EBI-6785913	G5EDS1
P53547	EBI-6785929
EBI-6785940	Q20201
P20271	EBI-6785956
EBI-6785977	G5EBS8
Q95QD7	EBI-6785993
Q21305	EBI-6786009
EBI-6786025	Q09604
EBI-6786036	H2KZM4
EBI-6786057	Q22829
EBI-6786068	Q9XW88
EBI-6786089	P20154
Q86PJ4	EBI-6786105
Q966L8	EBI-6786126
G5EDS1	EBI-6786143
EBI-6786160	O01521
O01519	EBI-6786177
EBI-6786189	G5EBU4
EBI-6786211	O45436
Q20765	EBI-6786228
EBI-6786245	G5EBS8
EBI-6786262	Q95QD7
EBI-6786274	Q09585
EBI-6786296	O45666
Q09604	EBI-6786313
EBI-6786325	Q22227
Q9XWR1	EBI-6786347
Q9BKZ8	EBI-6786364
EBI-322394	EBI-6786381
Q18605	EBI-6786399
G5EDS1	EBI-6786417
EBI-6786439	Q19802
EBI-6786457	Q22227
EBI-6786470	Q22292
EBI-6786493	Q22289
Q8MQG9	EBI-6786515
EBI-6786533	P91544
EBI-6786551	Q9GYG1
Q23622	EBI-6786573
EBI-6786586	EBI-322394
Q09534	EBI-6786604
G5EFY7	EBI-6786627
G5EBS8	EBI-6786645
EBI-6786663	Q09604
Q22227	EBI-6786681
EBI-6786694	G5EC77
P91544	EBI-6786717
H2KY91	EBI-6786730
EBI-6786752	Q17589
P17486	EBI-6786764
O45080	EBI-6786781
EBI-322394	EBI-6786798
Q18248	EBI-6786815
EBI-6786832	P34766
EBI-6786854	Q18533
Q18605	EBI-6786871
EBI-6786888	Q18694
O62159	EBI-6786905
EBI-6786917	G5EFF4
P53547	EBI-6786934
Q19720	EBI-6786951
EBI-6786968	Q20201
G5EFY7	EBI-6786985
EBI-6787002	Q20237
EBI-6787024	Q20257
P20271	EBI-6787041
EBI-6787053	G5EBS8
EBI-6787070	Q95QD7
EBI-6787087	G5EGE2
EBI-6787109	G5ED85
EBI-6787121	Q09602
Q09604	EBI-6787138
Q22227	EBI-6787155
EBI-6787172	Q22812
Q9NAG7	EBI-6787194
EBI-6787206	Q9N352
EBI-6787223	Q9XW88
P91544	EBI-6787240
EBI-6787257	P20154
Q9GYG1	EBI-6787274
EBI-6787291	Q18533
G5EDS1	EBI-6787308
Q95QD7	EBI-6787330
Q22227	EBI-6787347
P53547	EBI-6787359
EBI-6787381	Q27355
Q95QD7	EBI-6787393
EBI-6787410	Q9U2Z0
Q9NA51	EBI-6787427
EBI-6787449	Q9N4L2
EBI-6787466	Q22292
Q22289	EBI-6787478
O61924	EBI-6787500
EBI-6787517	Q18533
EBI-6787534	Q22227
Q22292	EBI-6787546
Q27355	EBI-6787568
Q95QB3	EBI-6787580
EBI-322394	EBI-6787602
Q22289	EBI-6787613
P17486	EBI-6787629
G5EEJ1	EBI-6787646
EBI-6787663	Q18533
EBI-6787680	Q19291
EBI-6787697	Q19418
EBI-6787714	Q27355
Q22227	EBI-6787731
Q22289	EBI-6787748
Q9NA51	EBI-6787765
P91544	EBI-6787782
EBI-6787804	Q9GYG1
EBI-6787816	G5EBS8
P34766	EBI-6787838
EBI-6787849	Q22292
EBI-6787865	Q22289
H2KY91	EBI-6787881
EBI-322394	EBI-6787904
Q20257	EBI-6787917
EBI-6787935	Q95QD7
G5EBR5	EBI-6787958
EBI-6787971	Q22227
EBI-6787994	Q22292
G5EC77	EBI-6788007
EBI-6788025	P91544
EBI-6788043	O61924
EBI-6788066	Q09262
G5EFY7	EBI-6788084
EBI-6788102	Q9N5S3
O02273	EBI-6788120
P34450	EBI-6788133
B7WN96	EBI-6788156
Q09585	EBI-6788174
EBI-6788192	G5ED85
G5EC77	EBI-6788210
EBI-6788228	Q95PV6
EBI-322394	EBI-6788246
EBI-6788264	Q18533
EBI-6788282	Q95QD7
Q22227	EBI-6788300
Q22292	EBI-6788318
EBI-6788331	Q22289
EBI-6788349	EBI-322394
EBI-6788372	O16537
EBI-6788384	Q18605
EBI-6788401	Q18694
EBI-6788423	P41829
EBI-6788435	Q19720
P91855	EBI-6788457
EBI-6788474	Q17381
Q09602	EBI-6788486
EBI-6788503	Q09604
EBI-6788525	Q22289
EBI-6788542	P56407
EBI-6788559	Q22292
EBI-6788575	Q22227
EBI-6788593	Q22292
EBI-6788611	Q22289
Q95QD7	EBI-6788629
EBI-6788645	Q22292
Q22292	EBI-6788656
EBI-6788677	Q8MXK0
Q22292	EBI-6788694
Q22289	EBI-6788711
EBI-6788723	O16537
EBI-6788740	Q95QD7
P91544	EBI-6788762
H2KY91	EBI-6788780
EBI-6788797	O16537
EBI-6788814	EBI-322394
Q18694	EBI-6788826
Q17381	EBI-6788848
EBI-6788865	Q9N5S3
Q22292	EBI-6788882
Q22289	EBI-6788899
P91544	EBI-6788916
P41934	EBI-6788933
Q19291	EBI-6788950
EBI-6788967	Q27355
EBI-6788979	Q22227
EBI-6789001	Q9XW26
EBI-6789013	Q95PV6
EBI-6789030	Q9XYB7
EBI-6789047	Q9NA51
EBI-6789064	O45666
P41828	EBI-6789082
Q93560	EBI-6789099
EBI-6789116	G5ECN8
P41830	EBI-6789133
Q22227	EBI-6789150
Q22292	EBI-6789167
EBI-6789189	Q22289
Q9U289	EBI-6789201
P41829	EBI-6789218
P91855	EBI-6789234
Q95QD7	EBI-6789250
EBI-6789271	A3FPJ2
P34684	EBI-6789284
EBI-6789307	P17486
P10038	EBI-6789325
Q22910	EBI-6789343
Q22909	EBI-6789361
Q18533	EBI-6789379
EBI-6789397	G5EDS1
P53547	EBI-6789415
EBI-6789433	P26797
Q19937	EBI-6789451
Q8MXK0	EBI-6789469
EBI-6789487	P34450
G5EBS8	EBI-6789505
EBI-6789523	G5EGE2
Q09602	EBI-6789541
Q09604	EBI-6789559
EBI-6789577	Q22292
Q22289	EBI-6789595
O01996	EBI-6789613
EBI-6789626	P56407
Q9XW88	EBI-6789649
Q9GYG1	EBI-6789667
EBI-6789685	G5EDE1
EBI-6789701	Q22289
H2KZM4	EBI-6789717
Q5H9N3	EBI-6789733
EBI-6789744	EBI-322394
EBI-6789761	Q20257
Q22227	EBI-6789778
Q22289	EBI-6789795
P91544	EBI-6789812
Q86PJ4	EBI-6789829
EBI-322394	EBI-6789845
Q18248	EBI-6789861
Q18533	EBI-6789877
Q19291	EBI-6789893
EBI-6789909	O62159
EBI-6789925	Q19937
EBI-6789941	G5EFY7
