interactor_A	interactor_B
P47167	P11484
P32419	P11484
P11484	Q92328
P53258	P11484
P11484	P53094
P38111	P11484
Q02574	P11484
Q12124	P11484
P11484	Q12343
P11484	P38782
P38304	P11484
P11484	P25039
P11484	P00958
P11484	P40469
P11484	P33441
P11484	P32266
P11484	P26188
P11484	P43638
P11484	P36046
P11484	P38760
Q07980	P11484
P11484	Q12083
Q02455	P11484
P11484	P40457
P11484	Q06211
P38888	P11484
P39106	P11484
P43563	P11484
P11484	P07884
P11484	P32333
P0CD99	P11484
P11484	P0CE00
P40364	P11484
P11484	P54199
P53159	P11484
P25588	P11484
Q06106	P11484
P11484	P32829
P11484	P10662
P38175	P11484
P11484	P36520
P11484	P53881
P11484	P36516
P35996	P11484
P11484	P21771
P11484	P33759
P11484	P21339
Q12317	P11484
Q08818	P11484
P15179	P11484
P11484	P25846
P25336	P11484
P40965	P11484
Q12175	P11484
P11484	Q03834
P11484	P22438
Q03151	P11484
P11484	P47047
Q03162	P11484
P11484	P50276
P11484	P40959
P08964	P11484
P32492	P11484
Q03735	P11484
P11484	P11325
P27929	P11484
P11484	Q02931
P11484	P25293
P11484	Q08689
P11484	Q08229
P11484	P53615
P11484	Q12200
P32340	P11484
P38830	P11484
Q06148	P11484
P11484	P47035
Q08972	P11484
P25374	P11484
P11484	P0CE68
Q03264	P11484
P11484	P32497
P33420	P11484
P11484	P38798
P46970	P11484
P11484	P15646
Q08208	P11484
Q12499	P11484
Q08287	P11484
Q01560	P11484
P11484	P32832
P22211	P11484
P53617	P11484
Q03125	P11484
P53915	P11484
P11484	P53718
P11484	P53136
P27476	P11484
P40354	P11484
P11484	P32356
P11484	P35172
P11484	Q12311
P32336	P11484
P20676	P11484
P11484	Q02629
P35729	P11484
P11484	P40064
P40477	P11484
P11484	P38181
P11484	P52593
P11484	P32499
P40368	P11484
P11484	P52891
P11484	P32332
P35731	P11484
P11484	P38738
P35999	P11484
P21957	P11484
P11484	P38271
P11484	P38826
P11484	Q12451
P38713	P11484
P21375	P11484
Q08692	P11484
P53010	P11484
P29468	P11484
P53632	P11484
P25580	P11484
P40038	P11484
P40186	P11484
P11484	Q12477
P11484	P38628
P16387	P11484
P12383	P11484
P40550	P11484
P33200	P11484
P33302	P11484
P11484	Q04264
P38075	P11484
P11484	P40091
P32319	P11484
P27801	P11484
P40335	P11484
P11484	P39684
P08468	P11484
P11484	P17558
P47065	P11484
P38921	P11484
P11484	P18239
Q07418	P11484
P38848	P11484
P11484	P29340
P35056	P11484
P42836	P11484
P16861	P11484
P40433	P11484
P11484	P25578
P36093	P11484
P11484	P50947
P11484	P17157
P07271	P11484
P11484	P53252
P36775	P11484
P11484	P24583
Q03407	P11484
Q12017	P11484
P11484	P05030
P32634	P11484
P31382	P11484
P11484	P52867
P11484	Q05788
Q04636	P11484
P11484	P13382
Q12445	P11484
Q04119	P11484
P07272	P11484
P11484	P26570
P11484	P24384
P33334	P11484
P11484	P38063
Q12265	P11484
P06103	P11484
P31374	P11484
P11484	Q08217
P11484	P50896
Q12355	P11484
P36082	P11484
P11484	P34221
P25646	P11484
P11484	P32857
P11484	Q07807
Q04373	P11484
P11484	Q12211
P11484	P25502
P21304	P11484
P11484	P25635
P36166	P11484
P11484	P32327
P08525	P11484
P11484	P38795
P43123	P11484
P11484	P43122
P11484	P06777
P11484	P40352
P26793	P11484
P11484	P06839
P11484	Q06665
P11484	P14736
P12753	P11484
P14737	P11484
P11484	Q03956
P11484	Q08096
Q04779	P11484
P39531	P11484
P38086	P11484
P11484	P19541
P11484	P22276
P11484	P14284
Q12090	P11484
Q08237	P11484
P11484	P38630
P11484	P38629
P48743	P11484
P11484	Q06407
P38339	P11484
P11484	P19263
P11484	Q99188
P11484	P41277
P11484	P53893
P11484	P38066
P11484	Q99258
P11484	P38145
P11484	P40395
P11484	P29539
P11484	P43565
P38741	P11484
P11484	Q08562
P11484	Q07844
P11484	Q04781
P11484	P36001
P11484	Q12508
P11484	P53140
P11484	Q03305
P51862	P11484
P22138	P11484
P10964	P11484
P22139	P11484
P32910	P11484
P07703	P11484
P25441	P11484
P32349	P11484
P36160	P11484
P38249	P11484
P39956	P11484
P05748	P11484
P54780	P11484
P0C2I0	P11484
P04449	P11484
P0C2H7	P11484
P11484	P49166
P11484	P51402
P11484	P26321
P11484	Q02326
P11484	P05737
Q12213	P11484
P11484	P17076
P29453	P11484
P11484	P38886
P32496	P11484
P53196	P11484
P32565	P11484
P11484	P38786
P26781	P11484
P40213	P11484
P23248	P11484
P11484	P25443
P26782	P11484
Q3E792	P11484
P05753	P11484
P11484	P26786
P05754	P11484
P11484	P05755
P11484	P33297
Q01939	P11484
Q04225	P11484
P38771	P11484
P38766	P11484
P11484	P38204
P11484	P32786
P11484	P53437
P11484	Q12754
P38792	P11484
P11484	Q08285
P11484	Q05022
Q12149	P11484
Q08746	P11484
P11484	Q06488
Q02206	P11484
P11484	P43609
P11484	P46974
Q03516	P11484
P11484	P53047
P40962	P11484
P11484	P53289
P46674	P11484
P11484	P32599
P11484	P43589
P11484	P46946
P11484	P38990
P11484	P0CI40
P11484	P10659
P19358	P11484
P50110	P11484
P22470	P11484
P11484	P36123
P34218	P11484
P11484	Q99314
P11484	P25333
P11484	Q04002
P11484	P40090
P11484	P34758
Q06245	P11484
P11484	P32602
P32074	P11484
P22214	P11484
P38968	P11484
P89102	P11484
P11075	P11484
P34228	P11484
P11484	Q00416
P11484	P33330
P38827	P11484
P11484	P46995
P36124	P11484
Q12504	P11484
P11484	P32771
P11484	P53953
Q12369	P11484
P11484	Q08446
P51534	P11484
P34223	P11484
P11484	Q07657
P11484	Q12460
Q08199	P11484
P22579	P11484
P11484	P32578
P11484	P34164
P11484	P38717
P11484	P21691
P11484	P06701
P11484	P53965
P11484	Q06315
P11484	P32900
P11484	P35207
P11484	P17883
P53327	P11484
P11484	P39928
Q02775	P11484
P22213	P11484
P11484	P32908
P11484	P38989
P47037	P11484
Q12267	P11484
Q12749	P11484
P11484	P41808
P11484	P06782
P12904	P11484
P11484	Q12483
Q00916	P11484
P11484	P25357
P11484	P53127
P11484	P36048
Q03782	P11484
P11484	P47057
Q04053	P11484
P50278	P11484
P11484	Q04748
P25808	P11484
P11484	P32380
Q03954	P11484
P11484	P36094
P11484	P08432
P11484	P39986
P11484	Q06505
P36126	P11484
P11484	Q04359
P11484	P40511
Q06411	P11484
P11484	P32573
P11484	P25380
P11484	P32558
P11484	P06843
P11484	P35209
P11484	P23615
P11484	P53866
P32569	P11484
P11484	Q03707
P36167	P11484
P11484	Q12038
P11484	P25567
Q02821	P11484
P11484	P32583
P11484	P38688
Q03175	P11484
P25390	P11484
P11484	Q00578
P39926	P11484
P11484	P11972
P11484	P46679
P11484	P36085
P11484	Q03497
P11484	P32917
P11484	P12866
P32597	P11484
P15705	P11484
P39015	P11484
Q07351	P11484
P39007	P11484
P46675	P11484
P11484	P09064
P11484	P12385
P11484	P33300
P11484	P38326
P11484	P32591
P11484	Q04175
P40528	P11484
Q06836	P11484
P11484	Q12297
P15019	P11484
P11484	P53072
P11484	P40468
P11484	Q04372
P11484	Q06510
P11484	P38114
P11484	Q12466
Q03640	P11484
P11484	P38228
P11484	P00359
P11484	P38319
P47988	P11484
P11484	P02994
P11484	Q03290
P32367	P11484
P17255	P11484
P11484	P54857
P11484	P40308
P11484	Q12052
P38141	P11484
P11484	P04801
P10081	P11484
P11484	P34167
P11484	P39936
P11484	P38431
P11484	P53220
P23254	P11484
P11484	P33315
Q08687	P11484
P11484	P53840
P11484	Q02208
P04786	P11484
P11484	P06786
P11484	P13099
P35169	P11484
P32600	P11484
P11484	Q06266
P06244	P11484
P11484	P06245
P11484	P40414
P53099	P11484
P11484	Q06451
Q00764	P11484
P12685	P11484
P11484	P28584
P09880	P11484
P11484	P33753
P11484	Q07527
P11484	P38238
P11484	Q04183
Q03660	P11484
P11484	P40061
Q99190	P11484
P11484	P09734
Q06412	P11484
P36164	P11484
P11484	Q08960
P11484	P38820
P11484	P36026
P11484	P38187
Q01476	P11484
Q07963	P11484
P11484	P39001
P11484	P12887
Q05776	P11484
P11484	P07259
P03962	P11484
P11484	P34241
P47108	P11484
P11484	P53146
P11484	P25386
P11484	P42945
P11484	P34247
Q05946	P11484
Q04305	P11484
P35194	P11484
P11484	Q06078
P11484	P53254
Q12339	P11484
Q06679	P11484
P11484	Q02354
P11484	Q07468
P11484	P23642
P11484	Q06337
P11484	P38263
Q06685	P11484
P11484	P16140
P11484	P31412
P32341	P11484
P21576	P11484
Q03308	P11484
P36017	P11484
P11484	P38759
P23643	P11484
P11484	P20795
P11484	P34110
P11484	Q12071
O13584	P11484
P11484	P39702
P40046	P11484
P11484	Q02725
P11484	P40438
P11484	P40890
Q03631	P11484
Q12109	P11484
Q12363	P11484
P33301	P11484
P11484	P47118
P39713	P11484
P38749	P11484
Q08182	P11484
D6VPM8	P11484
P39548	P11484
P39563	P11484
P11484	P40017
Q12490	P11484
P11484	P34220
P11484	P34225
P11484	P38177
P38168	P11484
P11484	Q12491
P38315	P11484
Q12193	P11484
P38219	P11484
P11484	P38266
P11484	P38306
P11484	P38321
P39109	P11484
P11484	P25384
P11484	P25566
P25596	P11484
P11484	P25614
P11484	P25616
Q12100	P11484
Q07454	P11484
Q07505	P11484
Q12103	P11484
P11484	Q12472
P11484	Q12298
Q04585	P11484
P11484	Q03897
Q03983	P11484
Q04007	P11484
P11484	Q03494
P11484	Q07793
P11484	Q06640
Q06390	P11484
P11484	Q3E785
Q04033	P11484
P11484	Q03049
P11484	P40002
P40000	P11484
P39991	P11484
P11484	P39978
P40028	P11484
P40042	P11484
P11484	P40049
P11484	P40050
P11484	P40051
P40058	P11484
P40071	P11484
P40085	P11484
P11484	P40101
P11484	Q12503
P11484	P43560
P43551	P11484
P43538	P11484
P43594	P11484
P43597	P11484
P11484	Q12222
P11484	P53181
P53144	P11484
P53122	P11484
P11484	P53120
P53087	P11484
P11484	P53082
P53073	P11484
P53235	P11484
P11484	P53244
Q99315	P11484
P53264	P11484
P11484	P53275
P11484	P53278
P11484	P50087
P50089	P11484
P11484	P39676
Q05900	P11484
P11484	P38750
P0C2J7	P11484
P11484	P38732
P11484	P38758
P11484	P38708
P38763	P11484
P11484	P38690
P11484	P38800
P38809	P11484
P11484	P38842
P11484	P38857
P40542	P11484
Q99219	P11484
P40498	P11484
P11484	P40493
P40483	P11484
P40456	P11484
P40434	P11484
P40575	P11484
P11484	P47024
P47023	P11484
P47015	P11484
P11484	P39529
P47086	P11484
P11484	P47115
P11484	P47133
P11484	P47145
P11484	P28320
P36103	P11484
P36097	P11484
P36081	P11484
P11484	P34248
P11484	P34250
P32330	P11484
P11484	P36064
P36052	P11484
P11484	P28273
Q02209	P11484
P36127	P11484
P11484	P36134
P11484	P36173
P38746	P11484
Q12244	P11484
P11484	Q12198
Q12110	P11484
Q12205	P11484
Q06247	P11484
P11484	Q06251
Q05947	P11484
P11484	Q05854
P11484	Q05867
P11484	Q06159
Q06479	P11484
P0C2J3	P11484
Q06698	P11484
P11484	Q06409
Q06201	P11484
P11484	Q04489
Q03208	P11484
P11484	Q03102
P11484	Q04364
P11484	Q04371
Q05050	P11484
Q04215	P11484
P11484	Q03153
P11484	Q03161
P11484	Q04461
P11484	Q04471
P11484	Q03879
P11484	P40207
P11484	P18899
Q03236	P11484
Q03496	P11484
P11484	Q03508
P11484	P53960
P53936	P11484
P11484	P53929
P11484	P53901
P11484	P40168
P53857	P11484
P53850	P11484
P42842	P11484
P11484	P53723
P11484	P53729
P11484	P53756
P11484	P53757
Q08225	P11484
Q99247	P11484
P11484	Q12496
P11484	Q12273
P11484	Q08293
P11484	Q99248
P11484	Q12275
P11484	P53049
Q12108	P11484
P11484	Q12125
P11484	Q12032
P11484	Q12044
Q12225	P11484
P11484	Q12276
Q08686	P11484
Q12305	P11484
P11484	Q12481
P11484	Q12697
Q08748	P11484
Q08915	P11484
P11484	Q12532
Q02754	P11484
P11484	Q02831
P11484	Q02895
Q08924	P11484
Q08964	P11484
P46951	P11484
Q12145	P11484
P0C5E1	P11484
P11484	Q06813
O13585	P11484
P11484	Q06833
Q06104	P11484
Q06116	P11484
P11484	Q06466
Q06469	P11484
P11484	P40583
P11484	P01123
P11484	P48559
P38815	P11484
P11484	P36019
Q12159	P11484
P11484	P36036
P11484	P40105
P11484	Q12340
P11484	P32792
P32793	P11484
P38851	P11484
P11484	Q06681
P40341	P11484
P11484	P40328
P40340	P11484
P50111	P11484
P31111	P11484
P11484	P40021
P32804	P11484
P38230	P11484
P47182	P39987
P39987	P00330
Q07732	P39987
P03875	P39987
P50082	P39987
P38281	P39987
P08566	P39987
P32381	P39987
P39987	P47117
P53855	P39987
P39987	P22135
P22035	P39987
P39987	P47068
P38772	P39987
P38813	P39987
P38346	P39987
P39987	P43583
P40450	P39987
P39969	P39987
P39987	P21560
P39987	P21269
P39987	P37366
P39987	P00431
P06785	P39987
P39987	P30665
Q06697	P39987
P39987	O13297
P39987	Q12453
P39987	Q06632
P39987	Q12102
P39987	P32657
P39987	P40987
P39987	P27895
P48562	P39987
P39987	P20438
Q03690	P39987
P39987	P40094
Q06705	P39987
P39987	Q01454
P00175	P39987
P39987	P32582
P39987	Q12389
P39987	P20449
P39987	P36009
P39987	P38705
Q12086	P39987
P53168	P39987
P39987	P47169
P39987	Q04623
P38737	P39987
Q03214	P39987
P00924	P39987
P39987	P00925
P53971	P39987
P46671	P39987
P39987	P19097
P39987	P43557
P39987	P32785
P39987	Q02207
P11710	P39987
P39987	P15442
Q02979	P39987
P39987	P38785
P39987	Q12263
P39987	Q03016
P50107	P39987
Q12680	P39987
P39987	Q07830
Q12344	P39987
P39987	P32874
P39987	Q04458
P47175	P39987
P39987	P17629
P39987	P38922
P53686	P39987
P39987	P39522
P25642	P39987
Q06704	P39987
P39987	P47170
Q08227	P39987
P39987	P38144
Q08773	P39987
P39987	P53125
P47156	P39987
P39987	Q12494
P39987	P38853
P13186	P39987
P39987	P36146
Q06005	P39987
P39987	P32875
P53598	P39987
P39987	P34239
P39987	P07866
P38111	P39987
P39987	Q12343
P39987	P36046
P38760	P39987
P39987	Q02455
P40457	P39987
P39106	P39987
P39987	P32333
P0CE00	P39987
P39987	P30775
P12687	P39987
P36534	P39987
P39987	P31334
P39987	P21771
P39987	P33759
P25846	P39987
P07236	P39987
P04803	P39987
P39987	P40959
P39987	P08964
P39987	P16603
P39987	P38830
Q08972	P39987
P32494	P39987
P33420	P39987
P39987	P38798
P39987	P35729
P40477	P39987
P50946	P39987
Q12451	P39987
P38787	P39987
P38794	P39987
P06169	P39987
P39987	P17967
P33200	P39987
P39987	P32319
P08468	P39987
P39987	P40433
P38872	P39987
P39987	P00560
Q06216	P39987
P39987	P24583
P18961	P39987
P39987	P13711
P33334	P39987
P06103	P39987
P39987	Q08217
Q12355	P39987
Q04373	P39987
P06777	P39987
P39987	P12753
P53063	P39987
P39987	P38212
P39531	P39987
P39987	P22276
P39987	Q12090
P38629	P39987
Q08562	P39987
P39987	Q07844
P25441	P39987
P39987	P05748
P39987	P05735
P39987	P05749
P39987	P38786
P39987	P32905
P39987	P46654
Q12468	P39987
P39987	P47150
P32368	P39987
P39987	P46674
P39987	P19358
Q08985	P39987
P39987	P53324
P39987	P33330
P46995	P39987
P39987	Q12118
P11978	P39987
P39987	Q06315
P39987	P39928
P32908	P39987
Q08204	P39987
P39987	P06782
P39987	P32380
P39987	P45819
P39987	Q06411
P39987	P38688
P11972	P39987
P32597	P39987
P39987	P25302
P40528	P39987
P39987	P53230
P40468	P39987
P00359	P39987
P38319	P39987
P02994	P39987
P39987	P17255
P39987	P34167
Q01852	P39987
P04786	P39987
P39987	P35169
P39987	P09880
P39987	P40061
P39987	P48412
P07259	P39987
P03962	P39987
P39987	P53276
P53076	P39987
P23643	P39987
P39987	P33301
O13527	P39987
P39987	P38966
Q06640	P39987
Q03049	P39987
P39987	P53153
P39987	P53265
P39987	P53278
P53279	P39987
Q05900	P39987
P39987	P38690
P40563	P39987
P40570	P39987
P47024	P39987
P39987	P47015
P39987	P47159
P34246	P39987
P34248	P39987
P39987	P28273
P39987	P36111
P39987	Q05867
Q06409	P39987
P51998	P39987
P39987	Q05050
P39987	Q04471
Q03508	P39987
P53936	P39987
P53850	P39987
P39987	Q08686
Q06813	P39987
P39987	P38851
P40340	P39987
P50111	P39987
P39987	P39987
P19882	P39987
P39987	P33416
P16474	P39987
P39987	P35191
P10591	P39987
P39987	P10592
P09435	P39987
P39987	P11484
P39987	P32589
P38788	P37898
P27697	P38788
P15891	P38788
P38788	P21192
P38788	Q07622
P38788	P36040
P38788	Q04894
P38788	P26364
P07248	P38788
Q07732	P38788
P38788	P33304
P53954	P38788
P38788	P36117
P38788	P47029
P53886	P38788
P38281	P38788
P38788	P38115
P38788	P18544
Q12386	P38788
P38788	Q03862
P38788	Q12527
P38788	P53855
P38788	P31386
P38788	Q08236
P47176	P38788
P38788	P47068
P38788	Q12365
P38788	Q05029
P38788	P46678
P47125	P38788
P38041	P38788
P38788	P39969
Q08235	P38788
P46947	P38788
P38788	P33314
P38788	Q08754
P38788	P43569
P36130	P38788
P39113	P38788
P32504	P38788
P53894	P38788
P21269	P38788
P37366	P38788
P38273	P38788
P15436	P38788
P04821	P38788
P32457	P38788
P25655	P38788
P38788	P07834
P26637	P38788
Q06697	P38788
P38788	Q12453
P38788	Q06632
Q12102	P38788
P38788	P22137
P32657	P38788
P22516	P38788
P05374	P38788
P38788	P29465
P38788	P27895
P38788	P48562
P38788	P24868
P38788	P23287
P38788	Q06096
Q04632	P38788
Q07788	P38788
P38788	P23285
P38788	P38287
P38788	Q12734
P38788	Q01454
P38788	Q08923
Q06686	P38788
P38788	P25618
P08678	P38788
P32582	P38788
Q12389	P38788
P38788	Q06218
P38788	P32460
P39517	P38788
Q08496	P38788
P38788	Q12086
P38788	P32891
P39976	P38788
P38788	Q12674
P04802	P38788
P32528	P38788
P33413	P38788
P38788	Q03466
P38788	Q05958
P38788	P38737
P36156	P38788
Q03214	P38788
Q03764	P38788
P38788	Q08299
P38788	Q08649
Q03018	P38788
P38788	P22696
P38071	P38788
P34756	P38788
P38788	P46671
P38788	Q03778
Q04472	P38788
P53233	P38788
P38788	P32785
P38788	P53848
P38788	Q02207
P15624	P38788
P38788	P39730
P46949	P38788
P08431	P38788
P25555	P38788
P38788	P09032
P38788	P32481
P33892	P38788
P43535	P38788
P38788	Q02979
P39993	P38788
P38788	P38988
Q12263	P38788
P13188	P38788
P38788	Q12320
Q12680	P38788
P40989	P38788
P38788	P48239
P38788	Q08929
P46655	P38788
P38788	Q01766
P38788	P09950
P38788	P32874
P38788	P51979
P38788	P47171
P38788	Q05080
P13663	P38788
P38788	P38922
Q12347	P38788
P07263	P38788
P53119	P38788
P53982	P38788
P38788	P40154
P38788	Q06706
P47155	P38788
P09436	P38788
P38788	P25626
P38788	Q06704
P47170	P38788
P38710	P38788
P38788	P53115
P38788	P40559
P38788	Q12280
P38788	Q08118
P38788	Q07843
P38788	Q06683
P38788	P32361
P38788	P36115
P38144	P38788
P38788	Q08773
P38788	P53125
Q04638	P38788
P38788	P36224
P38788	P36132
P38788	Q04746
P38788	Q08979
P22147	P38788
P38788	P35844
P38788	P13185
P38788	P13186
P53086	P38788
P12695	P38788
P38788	P40970
P38788	Q06005
P38788	Q02783
P38788	P53598
P53145	P38788
P38788	P53905
P38788	P40495
P38788	P40957
Q12176	P38788
P39678	P38788
P32354	P38788
Q12343	P38788
P38788	Q08278
P38788	P32179
P38788	P43638
P38760	P38788
P32491	P38788
P38788	P34072
P38920	P38788
Q07980	P38788
Q02455	P38788
P40457	P38788
P39106	P38788
P38069	P38788
P32333	P38788
Q06106	P38788
P38788	P32829
P38788	P30775
Q08925	P38788
P38788	P38175
P38788	Q02204
P36534	P38788
P21771	P38788
P38788	P33759
P48525	P38788
P25846	P38788
Q03834	P38788
P38788	P50276
P40959	P38788
P38788	P40029
P38788	Q12163
P38788	P53923
P38788	Q06568
P38788	P38830
P32497	P38788
P38788	P33420
P38788	P38798
P38788	P15646
P38788	Q99207
P38788	P06102
P38788	P53617
P38788	Q05541
P38788	P27476
Q04958	P38788
P38788	P33895
P38788	P40477
P47054	P38788
P32499	P38788
P35999	P38788
P38788	P16547
P38788	Q12451
P38713	P38788
P38788	P21375
P38788	Q08692
Q03558	P38788
P40038	P38788
P38628	P38788
P38788	P17967
P38788	P33200
P16451	P38788
P38788	P32319
P27801	P38788
P40335	P38788
P17558	P38788
P32606	P38788
Q02772	P38788
Q05568	P38788
Q07418	P38788
P40433	P38788
P38788	Q12746
P47180	P38788
P38788	P36093
Q06216	P38788
P36775	P38788
P24583	P38788
P32383	P38788
P29952	P38788
P21242	P38788
P38788	P40302
P10363	P38788
P38788	Q03338
P38788	P39682
P53131	P38788
P33334	P38788
P38788	P28708
P38620	P38788
Q12265	P38788
P06103	P38788
P38788	P47116
P38788	P53294
P38788	P25635
P38788	Q02159
P38788	P31244
P38788	P07276
P14736	P38788
P38788	P53063
Q02792	P38788
P38788	P39531
P38788	P38086
P38788	P14291
P38788	P14284
P38788	Q12362
P38788	P53179
P38788	Q04781
P36001	P38788
Q03305	P38788
Q05635	P38788
P45818	P38788
P38788	P51862
P10964	P38788
Q01080	P38788
P38788	P08518
P32910	P38788
P36160	P38788
P38249	P38788
P05748	P38788
P38788	P54780
P38788	P26321
P38788	P38764
P38786	P38788
P38788	P02365
P38788	P26786
P40454	P38788
P38788	P38766
Q12754	P38788
P38788	P38792
P38788	Q05022
P38788	Q08932
P38788	P36056
Q03976	P38788
P47150	P38788
P38788	Q04947
P38788	P46674
P38788	P43589
P19358	P38788
P06105	P38788
P38788	P53334
P38788	P53009
P38788	P53172
P38788	P32602
P32074	P38788
P38788	P41811
P38788	P33332
P89102	P38788
P11075	P38788
P38788	P53011
P38788	Q00416
P38788	P16658
P38788	Q02825
P33330	P38788
P53953	P38788
Q12369	P38788
P34223	P38788
P21691	P38788
P38788	P53965
Q06315	P38788
P38788	P17883
P38788	Q08491
P34226	P38788
P38788	Q02775
P38788	P40072
P32908	P38788
P38788	Q08204
P38788	Q12749
P32364	P38788
P38788	Q12483
P38788	P53438
P38788	Q04748
P36094	P38788
P38788	P08432
P38788	P40511
P32558	P38788
P38788	P27692
P32569	P38788
Q03707	P38788
P24276	P38788
P25390	P38788
P38788	P47821
P11972	P38788
P38788	P42845
P32597	P38788
P39015	P38788
P38198	P38788
P12385	P38788
P53201	P38788
P38788	Q06707
P32944	P38788
Q12104	P38788
P53230	P38788
P38788	P40468
P38788	P38114
P38788	P18412
Q03290	P38788
P17255	P38788
P38788	P54857
P39935	P38788
P38788	P39936
P38788	P81449
Q12000	P38788
P38788	P53840
P38788	P04786
P06786	P38788
P38788	P35169
P38788	P32600
P38788	P09880
P38788	P15565
P38788	Q04235
P38788	P38816
Q04183	P38788
P38788	Q03660
P40061	P38788
P38788	P53874
P38788	P39967
P38788	Q07963
P38788	P12887
P30402	P38788
P07259	P38788
P03962	P38788
P38788	P47108
P25386	P38788
P35194	P38788
P53254	P38788
P38788	Q12339
P38788	P53276
P02381	P38788
Q06337	P38788
P38788	P40343
P38788	P23643
P38788	P20795
P38932	P38788
Q06385	P38788
P40438	P38788
P38838	P38788
P38788	P38749
Q12490	P38788
P38788	P34220
P34225	P38788
Q12193	P38788
P38788	P38321
P38788	P38335
P38788	P25596
Q06156	P38788
P38788	Q12103
P38788	Q12457
P38788	Q03494
P38788	Q06640
Q05468	P38788
P39991	P38788
P40085	P38788
P38788	P53144
P38788	Q12141
P38788	Q99315
P53264	P38788
P38788	P53278
P53293	P38788
P38788	P42938
Q3E705	P38788
Q04116	P38788
P38809	P38788
P38788	P38854
P38870	P38788
P38788	P40556
Q7LHG5	P38788
P38788	P40493
P38788	P40570
P38788	P40586
P47053	P38788
P38788	P40893
P38788	P47101
P38788	P47145
P38788	P47159
P34248	P38788
P38788	P32330
P28273	P38788
P36173	P38788
P38788	P54072
P38788	Q06247
P38788	Q06159
O13578	P38788
Q06409	P38788
Q03099	P38788
Q04214	P38788
P38788	P47147
Q04471	P38788
P38788	Q08465
P38788	Q10740
P38788	P53857
P38788	Q12112
P48558	P38788
P38788	Q08234
Q99247	P38788
Q99248	P38788
Q12275	P38788
P38788	Q12015
Q12276	P38788
P38788	Q12697
Q02961	P38788
P38788	P46951
Q06813	P38788
P38788	Q06108
Q06116	P38788
P0C2J1	P38788
P38788	P01123
P38788	Q12159
P38788	P38851
Q06681	P38788
P38788	P53584
P38788	P11412
P36016	P53141
P36016	P05749
P36016	P00359
P36016	P22203
P10592	P37898
P10592	P15891
P10592	Q03266
P10592	Q00955
P10592	P27616
P10592	P07246
Q07732	P10592
P10592	Q12089
P10592	Q12449
Q12013	P10592
P10592	P47029
P50082	P10592
P53886	P10592
Q04601	P10592
P38281	P10592
P10592	P27351
P10592	P38065
P10592	P04076
P47117	P10592
Q03862	P10592
P53895	P10592
P49090	P10592
P10592	P38986
P11163	P10592
P10592	Q12527
P10592	Q06321
P10592	P31386
P10592	Q08236
P38928	P10592
P10592	P22035
P47068	P10592
Q05029	P10592
P46678	P10592
P10592	P39960
P10592	P38934
P43583	P10592
P10592	Q08965
P41832	P10592
P10592	P53858
P38041	P10592
P29056	P10592
P38770	P10592
P10592	Q06604
